id,username,email,password,date_of_registration,country,preferences,user_type,recommendation_system,id,user_id,content_id,recommended_by,recommendation_date,id,title,release_date,duration,content_type,rating
949,user_949,user949@example.com,hash_password_949,2021-04-06,Spain,Genre_3,admin,Recomendeitor,1080,949,63,Recomendeitor_Plus,2021-05-09,63,Content_63,2018-06-06,171,movie,2.3
70,user_70,user70@example.com,hash_password_70,2020-06-05,India,Genre_1,admin,Recomendeitor_Plus,1081,70,51,Recomendeitor_Plus,2022-04-17,51,Content_51,2011-07-21,151,short,2.1
160,user_160,user160@example.com,hash_password_160,2021-11-06,Brazil,Genre_2,consumer,Recomendeitor,1082,160,116,Recomendeitor_Plus,2022-11-23,116,Content_116,2011-12-07,43,short,3.2
240,user_240,user240@example.com,hash_password_240,2021-01-04,UK,Genre_6,admin,Recomendeitor_Plus,1083,240,113,Recomendeitor,2021-12-04,113,Content_113,2016-12-10,21,documentary,3.4
523,user_523,user523@example.com,hash_password_523,2020-11-02,Germany,Genre_5,content_creator,Recomendeitor,1084,523,31,Recomendeitor_Plus,2021-05-03,31,Content_31,2019-10-15,150,movie,3.3
138,user_138,user138@example.com,hash_password_138,2020-09-05,France,Genre_2,content_creator,Recomendeitor,1085,138,7,Recomendeitor,2021-02-11,7,Content_7,2017-06-21,30,series,2.3
495,user_495,user495@example.com,hash_password_495,2021-05-29,France,Genre_1,admin,Recomendeitor_Plus,1086,495,158,Recomendeitor_Plus,2021-03-20,158,Content_158,2015-11-15,166,short,1.1
679,user_679,user679@example.com,hash_password_679,2021-04-08,USA,Genre_8,admin,Recomendeitor_Plus,1087,679,186,Recomendeitor_Plus,2021-09-15,186,Content_186,2018-07-19,56,series,3.5
247,user_247,user247@example.com,hash_password_247,2022-06-06,USA,Genre_10,consumer,Recomendeitor,1088,247,3,Recomendeitor_Plus,2021-06-09,3,Content_3,2020-02-15,147,live,4.7
866,user_866,user866@example.com,hash_password_866,2021-06-18,Spain,Genre_5,consumer,Recomendeitor,1089,866,51,Recomendeitor_Plus,2021-05-28,51,Content_51,2011-07-21,151,short,2.1
543,user_543,user543@example.com,hash_password_543,2020-07-16,Brazil,Genre_8,moderator,Recomendeitor,1090,543,56,Recomendeitor_Plus,2021-11-14,56,Content_56,2015-06-18,132,series,2.7
524,user_524,user524@example.com,hash_password_524,2021-07-19,France,,admin,Recomendeitor_Plus,1091,524,73,Recomendeitor,2022-06-26,73,Content_73,2014-04-18,145,documentary,2.3
243,user_243,user243@example.com,hash_password_243,2022-01-24,Germany,Genre_3,admin,Recomendeitor_Plus,1092,243,10,Recomendeitor_Plus,2022-03-07,10,Content_10,2021-09-19,44,short,1.4
620,user_620,user620@example.com,hash_password_620,2021-12-22,India,Genre_9,admin,Recomendeitor_Plus,1093,620,61,Recomendeitor,2022-07-15,61,Content_61,2017-01-01,154,live,3.4
336,user_336,user336@example.com,hash_password_336,2021-09-19,UK,Genre_5,moderator,Recomendeitor,1094,336,50,Recomendeitor,2022-12-20,50,Content_50,2018-05-14,12,movie,4.0
422,user_422,user422@example.com,hash_password_422,2022-09-16,USA,Genre_7,admin,Recomendeitor_Plus,1095,422,122,Recomendeitor_Plus,2022-07-21,122,Content_122,2022-03-11,58,short,1.2
835,user_835,user835@example.com,hash_password_835,2022-12-25,France,Genre_8,moderator,Recomendeitor,1096,835,175,Recomendeitor,2022-02-24,175,Content_175,2022-09-02,93,short,3.2
194,user_194,user194@example.com,hash_password_194,2022-01-24,USA,Genre_9,content_creator,Recomendeitor,1097,194,1,Recomendeitor_Plus,2021-07-26,1,Content_1,2012-10-28,76,live,1.0
308,user_308,user308@example.com,hash_password_308,2022-05-13,France,Genre_7,content_creator,Recomendeitor_Plus,1098,308,185,Recomendeitor_Plus,2022-05-29,185,Content_185,2012-02-24,108,live,2.0
645,user_645,user645@example.com,hash_password_645,2020-04-30,USA,Genre_6,moderator,Recomendeitor,1099,645,38,Recomendeitor_Plus,2021-08-07,38,Content_38,2022-12-25,44,short,3.0
907,user_907,user907@example.com,hash_password_907,2022-12-19,India,,consumer,Recomendeitor,1100,907,190,Recomendeitor,2021-08-19,190,Content_190,2017-06-28,22,short,1.0
506,user_506,user506@example.com,hash_password_506,2021-06-21,Spain,Genre_1,content_creator,Recomendeitor_Plus,1101,506,79,Recomendeitor_Plus,2021-07-04,79,Content_79,2021-03-10,62,documentary,3.2
281,user_281,user281@example.com,hash_password_281,2021-01-23,Spain,Genre_5,moderator,Recomendeitor_Plus,1102,281,89,Recomendeitor,2021-03-16,89,Content_89,2018-06-25,66,short,4.9
803,user_803,user803@example.com,hash_password_803,2022-10-07,Spain,Genre_9,admin,Recomendeitor_Plus,1103,803,198,Recomendeitor_Plus,2021-02-08,198,Content_198,2021-02-20,175,short,2.3
675,user_675,user675@example.com,hash_password_675,2021-08-13,USA,Genre_6,consumer,Recomendeitor_Plus,1104,675,82,Recomendeitor_Plus,2021-11-02,82,Content_82,2017-01-11,154,live,1.2
790,user_790,user790@example.com,hash_password_790,2021-06-14,Canada,Genre_5,moderator,Recomendeitor_Plus,1105,790,193,Recomendeitor,2022-03-21,193,Content_193,2017-10-10,40,movie,3.2
933,user_933,user933@example.com,hash_password_933,2020-08-19,Spain,Genre_9,admin,Recomendeitor_Plus,1106,933,190,Recomendeitor,2022-03-03,190,Content_190,2017-06-28,22,short,1.0
982,user_982,user982@example.com,hash_password_982,2021-12-06,Canada,Genre_10,admin,Recomendeitor_Plus,1107,982,184,Recomendeitor,2022-10-15,184,Content_184,2010-08-19,50,documentary,4.2
439,user_439,user439@example.com,hash_password_439,2020-08-18,Germany,Genre_3,moderator,Recomendeitor,1108,439,67,Recomendeitor,2022-01-17,67,Content_67,2022-12-09,75,short,1.3
715,user_715,user715@example.com,hash_password_715,2021-02-08,Italy,Genre_4,consumer,Recomendeitor,1109,715,17,Recomendeitor,2021-04-30,17,Content_17,2018-05-27,17,short,2.6
608,user_608,user608@example.com,hash_password_608,2021-10-22,Brazil,Genre_6,admin,Recomendeitor,1110,608,127,Recomendeitor,2021-02-12,127,Content_127,2017-01-25,105,series,4.0
483,user_483,user483@example.com,hash_password_483,2020-10-27,France,,moderator,Recomendeitor,1111,483,112,Recomendeitor_Plus,2021-10-08,112,Content_112,2019-05-25,17,documentary,2.6
223,user_223,user223@example.com,hash_password_223,2021-06-09,India,Genre_6,admin,Recomendeitor,1112,223,136,Recomendeitor,2021-01-03,136,Content_136,2020-03-13,130,series,2.8
749,user_749,user749@example.com,hash_password_749,2020-12-04,UK,Genre_8,moderator,Recomendeitor_Plus,1113,749,60,Recomendeitor_Plus,2021-11-29,60,Content_60,2015-08-12,177,live,1.8
117,user_117,user117@example.com,hash_password_117,2020-08-09,Japan,Genre_1,moderator,Recomendeitor,1114,117,40,Recomendeitor_Plus,2021-03-10,40,Content_40,2012-12-24,32,live,1.2
968,user_968,user968@example.com,hash_password_968,2020-04-26,Canada,Genre_10,content_creator,Recomendeitor,1115,968,89,Recomendeitor_Plus,2021-08-17,89,Content_89,2018-06-25,66,short,4.9
192,user_192,user192@example.com,hash_password_192,2020-05-02,Italy,Genre_8,content_creator,Recomendeitor_Plus,1116,192,190,Recomendeitor_Plus,2022-10-02,190,Content_190,2017-06-28,22,short,1.0
788,user_788,user788@example.com,hash_password_788,2022-02-24,UK,Genre_2,content_creator,Recomendeitor_Plus,1117,788,41,Recomendeitor_Plus,2022-05-30,41,Content_41,2018-01-02,18,documentary,1.1
618,user_618,user618@example.com,hash_password_618,2021-12-10,Canada,Genre_3,content_creator,Recomendeitor,1118,618,140,Recomendeitor,2022-05-01,140,Content_140,2011-03-10,148,series,4.4
994,user_994,user994@example.com,hash_password_994,2020-12-15,Brazil,Genre_5,moderator,Recomendeitor,1119,994,115,Recomendeitor_Plus,2022-04-12,115,Content_115,2013-10-28,168,live,1.3
516,user_516,user516@example.com,hash_password_516,2020-03-09,Japan,Genre_9,content_creator,Recomendeitor,1120,516,100,Recomendeitor_Plus,2022-01-09,100,Content_100,2021-11-17,169,movie,4.4
530,user_530,user530@example.com,hash_password_530,2021-05-02,Japan,Genre_10,moderator,Recomendeitor,1121,530,117,Recomendeitor_Plus,2021-06-05,117,Content_117,2017-11-07,91,short,3.8
307,user_307,user307@example.com,hash_password_307,2022-12-18,Germany,Genre_9,content_creator,Recomendeitor,1122,307,182,Recomendeitor,2021-03-17,182,Content_182,2012-08-03,112,movie,4.5
964,user_964,user964@example.com,hash_password_964,2020-08-31,Italy,Genre_1,moderator,Recomendeitor,1123,964,89,Recomendeitor,2021-01-20,89,Content_89,2018-06-25,66,short,4.9
532,user_532,user532@example.com,hash_password_532,2020-07-12,Japan,Genre_5,admin,Recomendeitor,1124,532,93,Recomendeitor,2021-06-10,93,Content_93,2010-11-17,32,series,1.9
122,user_122,user122@example.com,hash_password_122,2022-04-17,Japan,Genre_8,moderator,Recomendeitor,1125,122,139,Recomendeitor,2021-05-13,139,Content_139,2012-04-28,165,live,3.9
649,user_649,user649@example.com,hash_password_649,2021-06-05,Spain,Genre_5,consumer,Recomendeitor,1126,649,60,Recomendeitor_Plus,2022-05-11,60,Content_60,2015-08-12,177,live,1.8
592,user_592,user592@example.com,hash_password_592,2020-04-23,Germany,Genre_7,admin,Recomendeitor,1127,592,68,Recomendeitor,2021-08-15,68,Content_68,2019-05-12,22,documentary,4.8
154,user_154,user154@example.com,hash_password_154,2022-04-14,Brazil,Genre_7,admin,Recomendeitor,1128,154,78,Recomendeitor_Plus,2021-03-05,78,Content_78,2010-01-08,127,live,4.5
870,user_870,user870@example.com,hash_password_870,2021-06-30,UK,Genre_10,moderator,Recomendeitor,1129,870,46,Recomendeitor,2022-01-03,46,Content_46,2013-02-01,111,series,3.3
537,user_537,user537@example.com,hash_password_537,2021-09-26,India,Genre_7,moderator,Recomendeitor,1130,537,38,Recomendeitor,2022-10-18,38,Content_38,2022-12-25,44,short,3.0
452,user_452,user452@example.com,hash_password_452,2021-07-03,UK,,content_creator,Recomendeitor,1131,452,189,Recomendeitor,2021-03-31,189,Content_189,2011-09-16,133,series,4.6
169,user_169,user169@example.com,hash_password_169,2022-08-29,Italy,Genre_7,consumer,Recomendeitor_Plus,1132,169,17,Recomendeitor,2021-08-28,17,Content_17,2018-05-27,17,short,2.6
59,user_59,user59@example.com,hash_password_59,2021-07-15,Spain,,admin,Recomendeitor,1133,59,66,Recomendeitor_Plus,2022-09-02,66,Content_66,2016-10-24,111,movie,1.3
301,user_301,user301@example.com,hash_password_301,2020-01-04,France,Genre_5,content_creator,Recomendeitor_Plus,1134,301,200,Recomendeitor,2021-11-05,200,Content_200,2011-04-10,109,live,2.6
553,user_553,user553@example.com,hash_password_553,2021-09-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,1135,553,36,Recomendeitor_Plus,2022-01-01,36,Content_36,2019-10-21,10,documentary,4.7
550,user_550,user550@example.com,hash_password_550,2022-08-14,France,Genre_10,admin,Recomendeitor,1136,550,74,Recomendeitor_Plus,2022-01-15,74,Content_74,2015-07-02,129,movie,3.8
117,user_117,user117@example.com,hash_password_117,2020-08-09,Japan,Genre_1,moderator,Recomendeitor,1137,117,7,Recomendeitor_Plus,2022-11-27,7,Content_7,2017-06-21,30,series,2.3
787,user_787,user787@example.com,hash_password_787,2020-04-17,Italy,Genre_3,consumer,Recomendeitor,1138,787,16,Recomendeitor_Plus,2022-05-29,16,Content_16,2019-03-10,123,live,2.2
782,user_782,user782@example.com,hash_password_782,2021-06-23,Brazil,Genre_10,moderator,Recomendeitor,1139,782,14,Recomendeitor_Plus,2021-07-25,14,Content_14,2014-08-19,172,movie,3.6
127,user_127,user127@example.com,hash_password_127,2021-09-12,Germany,Genre_8,consumer,Recomendeitor_Plus,1140,127,80,Recomendeitor_Plus,2021-03-12,80,Content_80,2019-03-26,48,short,2.1
405,user_405,user405@example.com,hash_password_405,2021-06-16,Spain,Genre_9,consumer,Recomendeitor,1141,405,25,Recomendeitor_Plus,2022-05-14,25,Content_25,2020-04-09,45,short,4.7
399,user_399,user399@example.com,hash_password_399,2022-05-09,India,Genre_4,consumer,Recomendeitor,1142,399,105,Recomendeitor,2022-02-27,105,Content_105,2020-05-11,62,series,4.3
515,user_515,user515@example.com,hash_password_515,2021-01-30,UK,,consumer,Recomendeitor,1143,515,4,Recomendeitor_Plus,2021-10-29,4,Content_4,2022-09-28,51,series,1.9
805,user_805,user805@example.com,hash_password_805,2022-08-14,India,Genre_8,consumer,Recomendeitor_Plus,1144,805,157,Recomendeitor,2021-05-24,157,Content_157,2018-03-29,154,documentary,2.5
885,user_885,user885@example.com,hash_password_885,2020-12-02,Japan,Genre_7,content_creator,Recomendeitor_Plus,1145,885,127,Recomendeitor,2021-10-16,127,Content_127,2017-01-25,105,series,4.0
498,user_498,user498@example.com,hash_password_498,2021-02-09,Italy,Genre_3,moderator,Recomendeitor,1146,498,56,Recomendeitor_Plus,2022-11-19,56,Content_56,2015-06-18,132,series,2.7
942,user_942,user942@example.com,hash_password_942,2022-07-15,France,Genre_6,admin,Recomendeitor_Plus,1147,942,6,Recomendeitor_Plus,2021-10-24,6,Content_6,2014-11-29,135,short,1.9
528,user_528,user528@example.com,hash_password_528,2021-05-27,France,Genre_7,admin,Recomendeitor_Plus,1148,528,129,Recomendeitor,2021-10-14,129,Content_129,2018-01-13,96,series,3.1
398,user_398,user398@example.com,hash_password_398,2020-06-15,Spain,Genre_2,moderator,Recomendeitor,1149,398,167,Recomendeitor,2021-05-25,167,Content_167,2021-11-13,170,short,3.2
265,user_265,user265@example.com,hash_password_265,2022-09-30,India,Genre_8,consumer,Recomendeitor_Plus,1150,265,129,Recomendeitor_Plus,2021-12-13,129,Content_129,2018-01-13,96,series,3.1
751,user_751,user751@example.com,hash_password_751,2022-12-22,France,,content_creator,Recomendeitor_Plus,1151,751,115,Recomendeitor_Plus,2021-02-04,115,Content_115,2013-10-28,168,live,1.3
263,user_263,user263@example.com,hash_password_263,2022-11-12,Spain,Genre_6,content_creator,Recomendeitor_Plus,1152,263,191,Recomendeitor,2021-07-24,191,Content_191,2011-09-12,150,movie,3.7
398,user_398,user398@example.com,hash_password_398,2020-06-15,Spain,Genre_2,moderator,Recomendeitor,1153,398,57,Recomendeitor,2021-12-08,57,Content_57,2021-05-27,111,documentary,4.1
646,user_646,user646@example.com,hash_password_646,2021-03-19,France,Genre_9,content_creator,Recomendeitor_Plus,1154,646,195,Recomendeitor_Plus,2021-12-28,195,Content_195,2022-04-17,25,short,2.2
725,user_725,user725@example.com,hash_password_725,2021-01-26,USA,Genre_3,moderator,Recomendeitor_Plus,1155,725,65,Recomendeitor,2021-07-24,65,Content_65,2021-04-10,153,short,1.8
527,user_527,user527@example.com,hash_password_527,2022-10-28,Italy,Genre_3,consumer,Recomendeitor_Plus,1156,527,65,Recomendeitor,2021-06-25,65,Content_65,2021-04-10,153,short,1.8
436,user_436,user436@example.com,hash_password_436,2021-07-27,USA,Genre_9,admin,Recomendeitor_Plus,1157,436,103,Recomendeitor_Plus,2022-10-13,103,Content_103,2010-06-29,165,series,2.3
840,user_840,user840@example.com,hash_password_840,2020-10-23,Brazil,Genre_4,moderator,Recomendeitor,1158,840,21,Recomendeitor,2021-07-28,21,Content_21,2010-09-05,39,movie,4.0
930,user_930,user930@example.com,hash_password_930,2022-12-02,Italy,Genre_9,admin,Recomendeitor,1159,930,158,Recomendeitor_Plus,2022-03-15,158,Content_158,2015-11-15,166,short,1.1
360,user_360,user360@example.com,hash_password_360,2022-09-29,USA,Genre_10,consumer,Recomendeitor_Plus,1160,360,33,Recomendeitor_Plus,2021-02-17,33,Content_33,2010-05-09,142,series,3.6
129,user_129,user129@example.com,hash_password_129,2020-12-06,Italy,,content_creator,Recomendeitor_Plus,1161,129,176,Recomendeitor_Plus,2021-04-28,176,Content_176,2018-01-17,149,short,2.6
864,user_864,user864@example.com,hash_password_864,2022-05-09,UK,Genre_5,moderator,Recomendeitor,1162,864,22,Recomendeitor,2022-08-08,22,Content_22,2017-05-08,144,movie,2.5
634,user_634,user634@example.com,hash_password_634,2021-11-30,Canada,Genre_5,content_creator,Recomendeitor,1163,634,182,Recomendeitor_Plus,2022-06-25,182,Content_182,2012-08-03,112,movie,4.5
241,user_241,user241@example.com,hash_password_241,2021-03-08,UK,,admin,Recomendeitor,1164,241,110,Recomendeitor,2022-06-03,110,Content_110,2019-05-16,13,documentary,4.9
627,user_627,user627@example.com,hash_password_627,2022-08-09,Germany,Genre_5,consumer,Recomendeitor,1165,627,4,Recomendeitor_Plus,2021-03-17,4,Content_4,2022-09-28,51,series,1.9
709,user_709,user709@example.com,hash_password_709,2022-09-25,Canada,Genre_7,admin,Recomendeitor_Plus,1166,709,183,Recomendeitor_Plus,2021-03-08,183,Content_183,2018-06-05,37,documentary,3.7
222,user_222,user222@example.com,hash_password_222,2020-04-09,India,Genre_10,moderator,Recomendeitor,1167,222,172,Recomendeitor,2022-06-03,172,Content_172,2016-12-27,34,documentary,4.5
214,user_214,user214@example.com,hash_password_214,2022-10-06,Germany,Genre_2,moderator,Recomendeitor_Plus,1168,214,140,Recomendeitor,2021-09-25,140,Content_140,2011-03-10,148,series,4.4
916,user_916,user916@example.com,hash_password_916,2022-01-13,France,,moderator,Recomendeitor_Plus,1169,916,74,Recomendeitor,2022-09-20,74,Content_74,2015-07-02,129,movie,3.8
592,user_592,user592@example.com,hash_password_592,2020-04-23,Germany,Genre_7,admin,Recomendeitor,1170,592,119,Recomendeitor_Plus,2022-02-25,119,Content_119,2021-01-07,136,documentary,4.1
775,user_775,user775@example.com,hash_password_775,2022-12-19,USA,Genre_2,content_creator,Recomendeitor_Plus,1171,775,180,Recomendeitor,2021-11-18,180,Content_180,2021-04-17,110,live,2.2
135,user_135,user135@example.com,hash_password_135,2020-06-19,Canada,Genre_3,consumer,Recomendeitor_Plus,1172,135,93,Recomendeitor_Plus,2022-08-11,93,Content_93,2010-11-17,32,series,1.9
818,user_818,user818@example.com,hash_password_818,2021-12-22,Brazil,Genre_5,consumer,Recomendeitor_Plus,1173,818,65,Recomendeitor,2022-04-04,65,Content_65,2021-04-10,153,short,1.8
754,user_754,user754@example.com,hash_password_754,2020-09-17,Spain,Genre_3,content_creator,Recomendeitor,1174,754,65,Recomendeitor_Plus,2021-06-26,65,Content_65,2021-04-10,153,short,1.8
386,user_386,user386@example.com,hash_password_386,2022-08-08,Japan,Genre_9,consumer,Recomendeitor_Plus,1175,386,10,Recomendeitor_Plus,2022-03-06,10,Content_10,2021-09-19,44,short,1.4
303,user_303,user303@example.com,hash_password_303,2021-02-15,USA,,moderator,Recomendeitor_Plus,1176,303,146,Recomendeitor_Plus,2021-02-17,146,Content_146,2010-01-16,164,documentary,4.9
782,user_782,user782@example.com,hash_password_782,2021-06-23,Brazil,Genre_10,moderator,Recomendeitor,1177,782,47,Recomendeitor_Plus,2022-10-16,47,Content_47,2019-12-17,84,movie,2.7
287,user_287,user287@example.com,hash_password_287,2022-10-10,Canada,Genre_9,moderator,Recomendeitor_Plus,1178,287,66,Recomendeitor,2021-10-28,66,Content_66,2016-10-24,111,movie,1.3
562,user_562,user562@example.com,hash_password_562,2022-10-14,Spain,Genre_6,consumer,Recomendeitor,1179,562,49,Recomendeitor,2022-09-28,49,Content_49,2020-10-19,81,short,3.1
189,user_189,user189@example.com,hash_password_189,2020-03-30,Spain,Genre_3,consumer,Recomendeitor,1180,189,200,Recomendeitor_Plus,2022-02-10,200,Content_200,2011-04-10,109,live,2.6
297,user_297,user297@example.com,hash_password_297,2021-09-14,France,Genre_3,moderator,Recomendeitor_Plus,1181,297,22,Recomendeitor_Plus,2021-11-22,22,Content_22,2017-05-08,144,movie,2.5
526,user_526,user526@example.com,hash_password_526,2020-04-18,India,Genre_9,admin,Recomendeitor,1182,526,86,Recomendeitor,2022-02-20,86,Content_86,2016-02-27,156,series,2.7
389,user_389,user389@example.com,hash_password_389,2020-01-13,France,Genre_10,content_creator,Recomendeitor,1183,389,26,Recomendeitor,2022-06-18,26,Content_26,2014-04-05,34,live,4.8
459,user_459,user459@example.com,hash_password_459,2020-10-02,Canada,Genre_3,content_creator,Recomendeitor,1184,459,137,Recomendeitor,2022-11-05,137,Content_137,2018-08-25,73,documentary,4.7
744,user_744,user744@example.com,hash_password_744,2020-07-15,UK,Genre_6,moderator,Recomendeitor_Plus,1185,744,149,Recomendeitor,2022-12-29,149,Content_149,2015-01-30,91,live,3.9
261,user_261,user261@example.com,hash_password_261,2021-12-26,Canada,Genre_8,content_creator,Recomendeitor,1186,261,95,Recomendeitor,2022-01-04,95,Content_95,2014-07-18,83,live,3.9
704,user_704,user704@example.com,hash_password_704,2022-07-08,Spain,,content_creator,Recomendeitor_Plus,1187,704,191,Recomendeitor,2022-03-21,191,Content_191,2011-09-12,150,movie,3.7
925,user_925,user925@example.com,hash_password_925,2021-09-14,Japan,Genre_9,consumer,Recomendeitor_Plus,1188,925,107,Recomendeitor_Plus,2022-11-16,107,Content_107,2022-01-28,88,series,2.5
715,user_715,user715@example.com,hash_password_715,2021-02-08,Italy,Genre_4,consumer,Recomendeitor,1189,715,134,Recomendeitor,2021-07-03,134,Content_134,2016-07-11,143,documentary,3.8
773,user_773,user773@example.com,hash_password_773,2021-01-12,USA,Genre_10,content_creator,Recomendeitor,1190,773,14,Recomendeitor,2022-01-05,14,Content_14,2014-08-19,172,movie,3.6
113,user_113,user113@example.com,hash_password_113,2022-02-14,France,Genre_10,consumer,Recomendeitor_Plus,1191,113,161,Recomendeitor_Plus,2021-08-21,161,Content_161,2022-12-24,129,short,3.8
886,user_886,user886@example.com,hash_password_886,2022-01-22,France,Genre_6,moderator,Recomendeitor_Plus,1192,886,71,Recomendeitor,2021-03-03,71,Content_71,2011-07-02,43,live,4.2
864,user_864,user864@example.com,hash_password_864,2022-05-09,UK,Genre_5,moderator,Recomendeitor,1193,864,152,Recomendeitor,2021-11-03,152,Content_152,2021-03-24,150,movie,3.0
36,user_36,user36@example.com,hash_password_36,2021-06-12,France,Genre_5,moderator,Recomendeitor,1194,36,75,Recomendeitor,2022-12-03,75,Content_75,2011-12-22,135,documentary,4.1
79,user_79,user79@example.com,hash_password_79,2020-11-21,USA,Genre_4,consumer,Recomendeitor,1195,79,120,Recomendeitor_Plus,2022-10-26,120,Content_120,2012-08-14,84,movie,3.3
275,user_275,user275@example.com,hash_password_275,2021-11-27,UK,,consumer,Recomendeitor_Plus,1196,275,112,Recomendeitor,2022-07-09,112,Content_112,2019-05-25,17,documentary,2.6
960,user_960,user960@example.com,hash_password_960,2020-11-23,Spain,Genre_5,content_creator,Recomendeitor,1197,960,51,Recomendeitor_Plus,2021-01-27,51,Content_51,2011-07-21,151,short,2.1
278,user_278,user278@example.com,hash_password_278,2020-10-12,UK,Genre_9,moderator,Recomendeitor,1198,278,130,Recomendeitor,2022-01-25,130,Content_130,2014-02-23,97,live,3.0
674,user_674,user674@example.com,hash_password_674,2022-06-13,India,Genre_6,consumer,Recomendeitor,1199,674,143,Recomendeitor_Plus,2022-03-20,143,Content_143,2015-10-13,116,series,1.8
312,user_312,user312@example.com,hash_password_312,2020-10-21,Canada,Genre_8,moderator,Recomendeitor,1200,312,163,Recomendeitor,2022-12-01,163,Content_163,2016-06-01,32,short,2.8
529,user_529,user529@example.com,hash_password_529,2022-08-26,Japan,Genre_10,moderator,Recomendeitor_Plus,1201,529,36,Recomendeitor,2022-02-06,36,Content_36,2019-10-21,10,documentary,4.7
204,user_204,user204@example.com,hash_password_204,2022-03-30,Spain,Genre_7,admin,Recomendeitor,1202,204,118,Recomendeitor,2022-09-14,118,Content_118,2011-12-31,107,documentary,1.7
985,user_985,user985@example.com,hash_password_985,2020-12-28,Germany,Genre_2,admin,Recomendeitor_Plus,1203,985,167,Recomendeitor_Plus,2022-03-20,167,Content_167,2021-11-13,170,short,3.2
952,user_952,user952@example.com,hash_password_952,2021-04-19,UK,Genre_8,admin,Recomendeitor_Plus,1204,952,4,Recomendeitor,2022-06-11,4,Content_4,2022-09-28,51,series,1.9
17,user_17,user17@example.com,hash_password_17,2020-12-05,Canada,Genre_9,moderator,Recomendeitor_Plus,1205,17,192,Recomendeitor,2022-04-27,192,Content_192,2018-12-13,109,documentary,1.2
714,user_714,user714@example.com,hash_password_714,2020-03-19,Brazil,Genre_2,consumer,Recomendeitor,1206,714,6,Recomendeitor_Plus,2021-04-25,6,Content_6,2014-11-29,135,short,1.9
476,user_476,user476@example.com,hash_password_476,2021-12-16,Brazil,Genre_2,admin,Recomendeitor,1207,476,185,Recomendeitor_Plus,2021-04-04,185,Content_185,2012-02-24,108,live,2.0
511,user_511,user511@example.com,hash_password_511,2020-06-28,UK,Genre_1,consumer,Recomendeitor_Plus,1208,511,158,Recomendeitor_Plus,2022-08-12,158,Content_158,2015-11-15,166,short,1.1
210,user_210,user210@example.com,hash_password_210,2020-11-08,UK,Genre_10,consumer,Recomendeitor,1209,210,110,Recomendeitor,2021-12-15,110,Content_110,2019-05-16,13,documentary,4.9
499,user_499,user499@example.com,hash_password_499,2020-10-04,India,Genre_10,consumer,Recomendeitor_Plus,1210,499,99,Recomendeitor_Plus,2021-05-15,99,Content_99,2017-06-15,157,short,4.0
402,user_402,user402@example.com,hash_password_402,2021-03-13,USA,Genre_9,consumer,Recomendeitor_Plus,1211,402,122,Recomendeitor,2021-05-10,122,Content_122,2022-03-11,58,short,1.2
429,user_429,user429@example.com,hash_password_429,2020-01-16,Germany,Genre_5,moderator,Recomendeitor_Plus,1212,429,117,Recomendeitor_Plus,2021-06-14,117,Content_117,2017-11-07,91,short,3.8
992,user_992,user992@example.com,hash_password_992,2020-06-27,Spain,,content_creator,Recomendeitor,1213,992,96,Recomendeitor_Plus,2022-09-20,96,Content_96,2019-05-06,19,short,4.9
78,user_78,user78@example.com,hash_password_78,2021-07-05,India,Genre_1,consumer,Recomendeitor,1214,78,67,Recomendeitor,2021-05-30,67,Content_67,2022-12-09,75,short,1.3
568,user_568,user568@example.com,hash_password_568,2020-11-27,UK,Genre_10,moderator,Recomendeitor_Plus,1215,568,120,Recomendeitor,2021-04-09,120,Content_120,2012-08-14,84,movie,3.3
80,user_80,user80@example.com,hash_password_80,2022-11-07,India,Genre_9,content_creator,Recomendeitor,1216,80,15,Recomendeitor,2021-02-03,15,Content_15,2018-07-07,28,short,1.5
306,user_306,user306@example.com,hash_password_306,2021-10-19,USA,Genre_10,content_creator,Recomendeitor,1217,306,17,Recomendeitor,2021-11-25,17,Content_17,2018-05-27,17,short,2.6
58,user_58,user58@example.com,hash_password_58,2022-08-18,Spain,,admin,Recomendeitor,1218,58,18,Recomendeitor_Plus,2021-03-02,18,Content_18,2017-06-13,35,documentary,4.7
530,user_530,user530@example.com,hash_password_530,2021-05-02,Japan,Genre_10,moderator,Recomendeitor,1219,530,115,Recomendeitor_Plus,2022-06-15,115,Content_115,2013-10-28,168,live,1.3
208,user_208,user208@example.com,hash_password_208,2022-04-17,UK,Genre_2,content_creator,Recomendeitor,1220,208,147,Recomendeitor_Plus,2021-12-05,147,Content_147,2014-10-24,171,live,4.4
511,user_511,user511@example.com,hash_password_511,2020-06-28,UK,Genre_1,consumer,Recomendeitor_Plus,1221,511,76,Recomendeitor,2021-06-06,76,Content_76,2016-11-16,64,movie,3.6
977,user_977,user977@example.com,hash_password_977,2020-02-20,Germany,Genre_10,consumer,Recomendeitor,1222,977,88,Recomendeitor,2022-10-01,88,Content_88,2022-11-14,28,live,1.2
135,user_135,user135@example.com,hash_password_135,2020-06-19,Canada,Genre_3,consumer,Recomendeitor_Plus,1223,135,197,Recomendeitor_Plus,2022-05-03,197,Content_197,2016-12-22,82,live,3.5
